corpus,model_type,feature,term,coef,p_value,aic,n
masac,cs_directionality,F0tiltavg,"C(dialogue_act)[T.a,_o]",-27.22656654638715,0.8636404943736714,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,C(dialogue_act)[T.i],-8.52734255944015,0.3838182329249278,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"C(dialogue_act)[T.i,_a]",-58.71549229121524,0.005791116518029308,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"C(dialogue_act)[T.i,_a,_o]",58.76529532462367,0.71003251288793,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,C(dialogue_act)[T.o],26.533673395566627,0.34988871660562626,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"C(dialogue_act)[T.o,_a]",-24.645708301737244,0.8260933444293623,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"C(dialogue_act)[T.o,_i]",-66.12496267874329,0.6757638919375555,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,C(audience_proficiency_proxy)[T.low_l2],22.07023303766448,0.7803429798822402,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,C(audience_proficiency_proxy)[T.mid_l2],-27.52420135741495,0.03392137408078987,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,is_l1_to_l2,-24.796590264314226,0.10246559696796609,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,is_l1_to_l2:has_discourse_marker[T.True],20.302958898511044,0.14197801291319417,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,is_l1_to_l2:C(dialogue_act)[T.a],2.25898236104212,0.9285085588096926,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-8.663842331216447,0.7910662589555332,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-98.52222178018661,0.6597454159128207,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,is_l1_to_l2:C(dialogue_act)[T.i],-3.726192342122006,0.7507751247273442,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",31.03829993465225,0.2779983440454781,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",6.153023092655986e-14,0.16151053022877515,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,is_l1_to_l2:C(dialogue_act)[T.o],2.3306408541264108,0.956138353542066,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",-643.0355292616548,0.0009062896044180139,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",9.910509332727832e-15,0.5747041767211516,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],-26.033753740490035,0.7842491368505896,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],23.005003852554506,0.15578472432401064,60186.96488082585,4642
masac,cs_directionality,F0msemin,Intercept,26.295650443183526,4.560815973604732e-05,54795.6644003944,4642
masac,cs_directionality,F0msemin,has_discourse_marker[T.True],-12.84378578899514,0.019798860832062823,54795.6644003944,4642
masac,cs_directionality,F0msemin,has_repetition[T.True],-0.7706369306451155,0.7946210908819675,54795.6644003944,4642
masac,cs_directionality,F0msemin,C(dialogue_act)[T.a],-9.767353382885254,0.29468073803685035,54795.6644003944,4642
masac,cs_directionality,F0msemin,"C(dialogue_act)[T.a,_i]",-12.448290715896153,0.1877807951491858,54795.6644003944,4642
masac,cs_directionality,F0msemin,"C(dialogue_act)[T.a,_o]",-16.2329807333509,0.8547884503508199,54795.6644003944,4642
masac,cs_directionality,F0msemin,C(dialogue_act)[T.i],-7.15121379160745,0.1917991597706014,54795.6644003944,4642
masac,cs_directionality,F0msemin,"C(dialogue_act)[T.i,_a]",-11.47745797131126,0.334841914987438,54795.6644003944,4642
masac,cs_directionality,F0msemin,"C(dialogue_act)[T.i,_a,_o]",-13.426660662400451,0.8793169578224971,54795.6644003944,4642
masac,cs_directionality,F0msemin,C(dialogue_act)[T.o],-12.939406961981302,0.4151968522587709,54795.6644003944,4642
masac,cs_directionality,F0msemin,"C(dialogue_act)[T.o,_a]",-9.773998459263172,0.8762410402797791,54795.6644003944,4642
masac,cs_directionality,F0msemin,"C(dialogue_act)[T.o,_i]",-9.409557425066755,0.9152841964585111,54795.6644003944,4642
masac,cs_directionality,F0msemin,C(audience_proficiency_proxy)[T.low_l2],69.77832110835344,0.11510566964954212,54795.6644003944,4642
masac,cs_directionality,F0msemin,C(audience_proficiency_proxy)[T.mid_l2],4.04317937802307,0.577534493723424,54795.6644003944,4642
masac,cs_directionality,F0msemin,is_l1_to_l2,19.086582608476654,0.02468426807478322,54795.6644003944,4642
masac,cs_directionality,F0msemin,is_l1_to_l2:has_discourse_marker[T.True],-14.63620716788713,0.05850446066425992,54795.6644003944,4642
masac,cs_directionality,F0msemin,is_l1_to_l2:C(dialogue_act)[T.a],-3.1327628831332954,0.8240129125692021,54795.6644003944,4642
masac,cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-4.662935109055916,0.7988444071656111,54795.6644003944,4642
masac,cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-0.6089801077684641,0.9961191729115886,54795.6644003944,4642
masac,cs_directionality,F0msemin,is_l1_to_l2:C(dialogue_act)[T.i],-4.584038481664111,0.4849545648423166,54795.6644003944,4642
masac,cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-5.801308525485563,0.7170384899600454,54795.6644003944,4642
masac,cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",4.69819172390425e-15,0.8484623141976994,54795.6644003944,4642
masac,cs_directionality,F0msemin,is_l1_to_l2:C(dialogue_act)[T.o],-11.081315805614206,0.6402255693567835,54795.6644003944,4642
masac,cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",124.58399994600549,0.25031107655801016,54795.6644003944,4642
masac,cs_directionality,F0msemin,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",-1.9035053318622633e-16,0.9846309784242135,54795.6644003944,4642
masac,cs_directionality,F0msemin,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],-78.61483847693336,0.13954127805538577,54795.6644003944,4642
masac,cs_directionality,F0msemin,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],2.056486754368652,0.8205761163370909,54795.6644003944,4642
masac,cs_directionality,1F0max,Intercept,244.17140594213424,0.0,52626.432093824464,4642
masac,cs_directionality,1F0max,has_discourse_marker[T.True],-5.703429456257405,0.19109959198310117,52626.432093824464,4642
masac,cs_directionality,1F0max,has_repetition[T.True],1.6957301827606388,0.4693416934743778,52626.432093824464,4642
masac,cs_directionality,1F0max,C(dialogue_act)[T.a],-6.277634601696274,0.39488269320994174,52626.432093824464,4642
masac,cs_directionality,1F0max,"C(dialogue_act)[T.a,_i]",18.90338884151109,0.01153616526946496,52626.432093824464,4642
masac,cs_directionality,1F0max,"C(dialogue_act)[T.a,_o]",38.890434975437735,0.5796814382997117,52626.432093824464,4642
masac,cs_directionality,1F0max,C(dialogue_act)[T.i],-0.47937060859700303,0.9119835197970046,52626.432093824464,4642
masac,cs_directionality,1F0max,"C(dialogue_act)[T.i,_a]",9.837154779239421,0.29642534239765844,52626.432093824464,4642
masac,cs_directionality,1F0max,"C(dialogue_act)[T.i,_a,_o]",-99.78685465970177,0.15407217784887084,52626.432093824464,4642
masac,cs_directionality,1F0max,C(dialogue_act)[T.o],-20.123061642427107,0.1094916729669882,52626.432093824464,4642
masac,cs_directionality,1F0max,"C(dialogue_act)[T.o,_a]",54.48015960962155,0.2728675681822164,52626.432093824464,4642
masac,cs_directionality,1F0max,"C(dialogue_act)[T.o,_i]",-21.529551395199263,0.7584975034108485,52626.432093824464,4642
masac,cs_directionality,1F0max,C(audience_proficiency_proxy)[T.low_l2],-6.824725850452921,0.8456309424912526,52626.432093824464,4642
masac,cs_directionality,1F0max,C(audience_proficiency_proxy)[T.mid_l2],6.255062457488898,0.2763955784983062,52626.432093824464,4642
masac,cs_directionality,1F0max,is_l1_to_l2,-5.729155754404236,0.39424900298423515,52626.432093824464,4642
masac,cs_directionality,1F0max,is_l1_to_l2:has_discourse_marker[T.True],8.588089194889035,0.16079001177167834,52626.432093824464,4642
masac,cs_directionality,1F0max,is_l1_to_l2:C(dialogue_act)[T.a],15.60458293159543,0.16176966380695998,52626.432093824464,4642
masac,cs_directionality,1F0max,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-15.160868289797714,0.29527692354580287,52626.432093824464,4642
masac,cs_directionality,1F0max,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-31.37675347113782,0.7515738639433468,52626.432093824464,4642
masac,cs_directionality,1F0max,is_l1_to_l2:C(dialogue_act)[T.i],-1.0628609707486185,0.8379273282069257,52626.432093824464,4642
masac,cs_directionality,1F0max,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-20.435784470970653,0.10685854237553412,52626.432093824464,4642
masac,cs_directionality,1F0max,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",1.7380456087308062e-14,0.37190983874797523,52626.432093824464,4642
masac,cs_directionality,1F0max,is_l1_to_l2:C(dialogue_act)[T.o],21.167718980257128,0.25943368948619333,52626.432093824464,4642
masac,cs_directionality,1F0max,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",41.29073930190585,0.6302884863695379,52626.432093824464,4642
masac,cs_directionality,1F0max,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",-5.461084220810008e-15,0.485111831905621,52626.432093824464,4642
masac,cs_directionality,1F0max,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],-0.9932460210695027,0.9811849464982956,52626.432093824464,4642
masac,cs_directionality,1F0max,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],-4.445444834570118,0.5357137413067697,52626.432093824464,4642
masac,cs_directionality,lastF0max,Intercept,239.62735092754735,0.0,52278.090406040894,4642
masac,cs_directionality,lastF0max,has_discourse_marker[T.True],3.8455271100032813,0.3600804826585148,52278.090406040894,4642
masac,cs_directionality,lastF0max,has_repetition[T.True],2.443589839088761,0.27903892467780533,52278.090406040894,4642
masac,cs_directionality,lastF0max,C(dialogue_act)[T.a],-8.123153487292106,0.25305046248521534,52278.090406040894,4642
masac,cs_directionality,lastF0max,"C(dialogue_act)[T.a,_i]",3.455607530662204,0.6315254355896824,52278.090406040894,4642
masac,cs_directionality,lastF0max,"C(dialogue_act)[T.a,_o]",-64.3397257325795,0.3414609031197242,52278.090406040894,4642
masac,cs_directionality,lastF0max,C(dialogue_act)[T.i],-3.6111093605110707,0.38732467353064726,52278.090406040894,4642
masac,cs_directionality,lastF0max,"C(dialogue_act)[T.i,_a]",-9.244668774594139,0.3083161447715246,52278.090406040894,4642
masac,cs_directionality,lastF0max,"C(dialogue_act)[T.i,_a,_o]",94.17287391557036,0.1625514162616343,52278.090406040894,4642
masac,cs_directionality,lastF0max,C(dialogue_act)[T.o],-1.0678184676040987,0.9297272914360843,52278.090406040894,4642
masac,cs_directionality,lastF0max,"C(dialogue_act)[T.o,_a]",43.42549788836978,0.3641805266870042,52278.090406040894,4642
masac,cs_directionality,lastF0max,"C(dialogue_act)[T.o,_i]",20.685888080392495,0.7590710896692959,52278.090406040894,4642
masac,cs_directionality,lastF0max,C(audience_proficiency_proxy)[T.low_l2],-27.69773246667353,0.41201991560964146,52278.090406040894,4642
masac,cs_directionality,lastF0max,C(audience_proficiency_proxy)[T.mid_l2],-6.782766313973332,0.22043070814414994,52278.090406040894,4642
masac,cs_directionality,lastF0max,is_l1_to_l2,5.987186759853046,0.35530938226047104,52278.090406040894,4642
masac,cs_directionality,lastF0max,is_l1_to_l2:has_discourse_marker[T.True],-5.886319220276227,0.3182654213779004,52278.090406040894,4642
masac,cs_directionality,lastF0max,is_l1_to_l2:C(dialogue_act)[T.a],0.1610497125424242,0.9880371354820856,52278.090406040894,4642
masac,cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-20.882760028787395,0.1344853845085387,52278.090406040894,4642
masac,cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",69.40712395428518,0.46721655910267723,52278.090406040894,4642
masac,cs_directionality,lastF0max,is_l1_to_l2:C(dialogue_act)[T.i],-1.2257057615048474,0.8065315671543347,52278.090406040894,4642
masac,cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-19.056254920959404,0.11849384884931499,52278.090406040894,4642
masac,cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",-1.8977989898735595e-14,0.31142460744903916,52278.090406040894,4642
masac,cs_directionality,lastF0max,is_l1_to_l2:C(dialogue_act)[T.o],-6.86529762114934,0.7041216283753069,52278.090406040894,4642
masac,cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",-45.368963924483786,0.5829517528559777,52278.090406040894,4642
masac,cs_directionality,lastF0max,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",5.148254731046457e-15,0.49443153436484266,52278.090406040894,4642
masac,cs_directionality,lastF0max,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],-6.175592242097475,0.878999544544931,52278.090406040894,4642
masac,cs_directionality,lastF0max,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],12.68788646257324,0.06652494684602454,52278.090406040894,4642
masac,cs_directionality,1F0mean,Intercept,210.25751992332744,0.0,51033.62841396788,4642
masac,cs_directionality,1F0mean,has_discourse_marker[T.True],-3.997880638896241,0.2766250254753925,51033.62841396788,4642
masac,cs_directionality,1F0mean,has_repetition[T.True],2.515483098329562,0.20261381461905437,51033.62841396788,4642
masac,cs_directionality,1F0mean,C(dialogue_act)[T.a],-6.475035958567784,0.29751755057286533,51033.62841396788,4642
masac,cs_directionality,1F0mean,"C(dialogue_act)[T.a,_i]",12.825483181232636,0.041865369870897895,51033.62841396788,4642
masac,cs_directionality,1F0mean,"C(dialogue_act)[T.a,_o]",45.30257444640248,0.44373252024402865,51033.62841396788,4642
masac,cs_directionality,1F0mean,C(dialogue_act)[T.i],-0.47128834356580385,0.8973476457074436,51033.62841396788,4642
masac,cs_directionality,1F0mean,"C(dialogue_act)[T.i,_a]",6.6901089649215155,0.39921868476123035,51033.62841396788,4642
masac,cs_directionality,1F0mean,"C(dialogue_act)[T.i,_a,_o]",-83.49616577368617,0.15682843419079906,51033.62841396788,4642
masac,cs_directionality,1F0mean,C(dialogue_act)[T.o],-13.967281486614096,0.18721718545905466,51033.62841396788,4642
masac,cs_directionality,1F0mean,"C(dialogue_act)[T.o,_a]",17.57778433692479,0.6744770723692721,51033.62841396788,4642
masac,cs_directionality,1F0mean,"C(dialogue_act)[T.o,_i]",-28.146155097603554,0.6332425966658157,51033.62841396788,4642
masac,cs_directionality,1F0mean,C(audience_proficiency_proxy)[T.low_l2],-6.8111964955288125,0.8175657270145247,51033.62841396788,4642
masac,cs_directionality,1F0mean,C(audience_proficiency_proxy)[T.mid_l2],2.064057321227196,0.6698054769736967,51033.62841396788,4642
masac,cs_directionality,1F0mean,is_l1_to_l2,-2.772533928768303,0.6245180894467075,51033.62841396788,4642
masac,cs_directionality,1F0mean,is_l1_to_l2:has_discourse_marker[T.True],6.930910420658297,0.1790628088527165,51033.62841396788,4642
masac,cs_directionality,1F0mean,is_l1_to_l2:C(dialogue_act)[T.a],12.322860730284296,0.18961887455965515,51033.62841396788,4642
masac,cs_directionality,1F0mean,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-8.554725526160553,0.48322762687506804,51033.62841396788,4642
masac,cs_directionality,1F0mean,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-38.77784119928818,0.6423207814414702,51033.62841396788,4642
masac,cs_directionality,1F0mean,is_l1_to_l2:C(dialogue_act)[T.i],-0.03425992277507706,0.9937548096393684,51033.62841396788,4642
masac,cs_directionality,1F0mean,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-15.698650330584238,0.14140915153440412,51033.62841396788,4642
masac,cs_directionality,1F0mean,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",1.4980538675718366e-14,0.36090231769956793,51033.62841396788,4642
masac,cs_directionality,1F0mean,is_l1_to_l2:C(dialogue_act)[T.o],16.08045745789345,0.30912690032002466,51033.62841396788,4642
masac,cs_directionality,1F0mean,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",44.589313412143284,0.5372032520287714,51033.62841396788,4642
masac,cs_directionality,1F0mean,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",-3.715691139986595e-15,0.5728287881908,51033.62841396788,4642
masac,cs_directionality,1F0mean,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],10.286454559301648,0.771855043483795,51033.62841396788,4642
masac,cs_directionality,1F0mean,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],0.21605839560536116,0.9714945156785153,51033.62841396788,4642
masac,cs_directionality,lastF0avg,Intercept,211.42476637896735,0.0,51009.01069713643,4642
masac,cs_directionality,lastF0avg,has_discourse_marker[T.True],1.8592056942234356,0.6119378071728032,51009.01069713643,4642
masac,cs_directionality,lastF0avg,has_repetition[T.True],4.204660951919472,0.032756435657284526,51009.01069713643,4642
masac,cs_directionality,lastF0avg,C(dialogue_act)[T.a],-5.473137557034326,0.3772749422714866,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"C(dialogue_act)[T.a,_i]",7.942050815859892,0.2063794825842231,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"C(dialogue_act)[T.a,_o]",-47.172716550747026,0.4239204299649908,51009.01069713643,4642
masac,cs_directionality,lastF0avg,C(dialogue_act)[T.i],-4.1777834563677,0.25154630252779864,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"C(dialogue_act)[T.i,_a]",-5.832026155617316,0.4612143156655091,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"C(dialogue_act)[T.i,_a,_o]",115.02007455766328,0.05054218535606782,51009.01069713643,4642
masac,cs_directionality,lastF0avg,C(dialogue_act)[T.o],-5.682375344352089,0.5905608884251996,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"C(dialogue_act)[T.o,_a]",61.94102494183373,0.13785836331215498,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"C(dialogue_act)[T.o,_i]",26.952529084264857,0.6468477526159344,51009.01069713643,4642
masac,cs_directionality,lastF0avg,C(audience_proficiency_proxy)[T.low_l2],-28.17508667417978,0.3387167810658599,51009.01069713643,4642
masac,cs_directionality,lastF0avg,C(audience_proficiency_proxy)[T.mid_l2],-1.9510177927168026,0.6861151572822202,51009.01069713643,4642
masac,cs_directionality,lastF0avg,is_l1_to_l2,2.0098250392161465,0.7220244900459312,51009.01069713643,4642
masac,cs_directionality,lastF0avg,is_l1_to_l2:has_discourse_marker[T.True],-3.2424124416994955,0.528498027881664,51009.01069713643,4642
masac,cs_directionality,lastF0avg,is_l1_to_l2:C(dialogue_act)[T.a],2.891383162386251,0.757612320637521,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-25.40545110767342,0.036865586564835864,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",65.63738412613802,0.43056039230025134,51009.01069713643,4642
masac,cs_directionality,lastF0avg,is_l1_to_l2:C(dialogue_act)[T.i],1.9767014421918112,0.6506889328788097,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-14.166723309761805,0.18331640511016678,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",-1.8684503702316234e-14,0.2532277570449386,51009.01069713643,4642
masac,cs_directionality,lastF0avg,is_l1_to_l2:C(dialogue_act)[T.o],2.394860032289847,0.8792812276211921,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",-86.06386652172357,0.23244409237431066,51009.01069713643,4642
masac,cs_directionality,lastF0avg,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",6.1348115397631434e-15,0.3505835039707652,51009.01069713643,4642
masac,cs_directionality,lastF0avg,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],0.2575217736745566,0.994192889877239,51009.01069713643,4642
masac,cs_directionality,lastF0avg,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],5.488754020722493,0.36274057509791047,51009.01069713643,4642
seame,all_condition,F0msemax,Intercept,342.69092137909644,4.723515945527876e-295,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_EN],-53.156723411854756,0.0822558941308744,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_ZH],57.718862556463165,9.752903392009458e-05,803037.6714584659,52313
seame,all_condition,F0msemax,has_discourse_marker[T.True],32.82732974406627,2.386910818183247e-12,803037.6714584659,52313
seame,all_condition,F0msemax,has_repetition[T.True],49.07361878000398,2.745876206394149e-23,803037.6714584659,52313
seame,all_condition,F0msemax,C(gender)[T.male],-369.28849480512054,0.0,803037.6714584659,52313
seame,all_condition,F0msemax,C(age_bucket)[T.25+],-78.70272539679219,1.589899692628553e-13,803037.6714584659,52313
seame,all_condition,F0msemax,C(age_bucket)[T.<19],67.28223901933008,0.3030593803856572,803037.6714584659,52313
seame,all_condition,F0msemax,C(nationality)[T.singaporean],237.70038166911678,1.0663637270260738e-154,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_EN]:C(gender)[T.male],-94.28368592533499,2.8476102101919903e-15,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_ZH]:C(gender)[T.male],67.14620776855087,8.292483219054859e-09,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],111.6803275447922,0.002088551231505424,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-93.9476579954211,1.196020057835498e-06,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],-42.79631902874038,0.5914712435187695,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],203.13307267610014,0.04094101943956456,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],55.410054552000844,0.07212320555907963,803037.6714584659,52313
seame,all_condition,F0msemax,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-218.5541207846037,1.8625768477892398e-44,803037.6714584659,52313
seame,all_condition,F0tiltmin,Intercept,-302.91009723726904,3.15437184627406e-226,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_EN],135.7544109764003,1.162723585067498e-05,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_ZH],-133.50507366849115,5.464552818985413e-19,804298.0097651096,52313
seame,all_condition,F0tiltmin,has_discourse_marker[T.True],-6.094751320112629,0.19839041143122116,804298.0097651096,52313
seame,all_condition,F0tiltmin,has_repetition[T.True],-3.35474757841685,0.50171344670833,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(gender)[T.male],63.850816367171,1.5241722215725012e-25,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(age_bucket)[T.25+],100.70916792763302,1.0759752101550655e-20,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(age_bucket)[T.<19],698.3376908782084,4.768102541250763e-26,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(nationality)[T.singaporean],193.64058016868717,3.7546872677957703e-101,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(gender)[T.male],-246.18648007925697,5.694386709741545e-92,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(gender)[T.male],48.33795194637532,4.1502469198384284e-05,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],4.18668372629816,0.9092476692984417,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],119.02928948125349,1.2112928443513266e-09,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],-50.846113588091576,0.5286805083802054,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],21.85271147080051,0.8279941234207385,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],-162.18381339709526,1.9920764394870834e-07,804298.0097651096,52313
seame,all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],106.42375976765103,1.6467271484273553e-11,804298.0097651096,52313
seame,all_condition,F0mseavg,Intercept,278.42916363404026,6.29396023874698e-250,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_EN],-41.16060564200136,0.12807901043326017,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_ZH],-26.076727650459677,0.04647894434227763,790167.2428839867,52313
seame,all_condition,F0mseavg,has_discourse_marker[T.True],12.396060553492722,0.0027529387302532393,790167.2428839867,52313
seame,all_condition,F0mseavg,has_repetition[T.True],33.59787208224311,1.3734944218561768e-14,790167.2428839867,52313
seame,all_condition,F0mseavg,C(gender)[T.male],-324.14438150603263,0.0,790167.2428839867,52313
seame,all_condition,F0mseavg,C(age_bucket)[T.25+],-47.20464213859267,5.553600579792352e-07,790167.2428839867,52313
seame,all_condition,F0mseavg,C(age_bucket)[T.<19],199.00224534493282,0.0005716811500439467,790167.2428839867,52313
seame,all_condition,F0mseavg,C(nationality)[T.singaporean],194.51250104113004,6.692455980153337e-133,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_EN]:C(gender)[T.male],-53.760920822298864,3.515510151428844e-07,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_ZH]:C(gender)[T.male],85.96116567884907,7.348649397371724e-17,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],64.71708503023272,0.04372091825043802,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-13.89319287292993,0.4166446835870389,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],-30.326854547082718,0.6671144648218433,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],157.5942773916902,0.07289801217987012,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],17.31495057181059,0.5250843632828439,790167.2428839867,52313
seame,all_condition,F0mseavg,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-108.67636111272662,3.526825908387915e-15,790167.2428839867,52313
seame,all_condition,F0msemin,Intercept,221.31976933628025,8.254452895128856e-160,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_EN],-16.839470453742877,0.5329154356421137,790000.1068954524,52313
